sector,year,value,scenario,variant,unit
DL,2052,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2053,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2054,0.12,ZERO-Basis,KKW50,Mrd. CHF
DL,2055,0.13,ZERO-Basis,KKW50,Mrd. CHF
DL,2056,0.13,ZERO-Basis,KKW50,Mrd. CHF
DL,2057,0.13,ZERO-Basis,KKW50,Mrd. CHF
DL,2058,0.13,ZERO-Basis,KKW50,Mrd. CHF
DL,2059,0.13,ZERO-Basis,KKW50,Mrd. CHF
DL,2060,0.13,ZERO-Basis,KKW50,Mrd. CHF
DL,kumuliert 2020-50,2.52,ZERO-Basis,KKW50,Mrd. CHF
DL,kumuliert 2020-60,3.79,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2021,-0.01,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2022,-0.01,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2023,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2024,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2025,-0.04,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2026,-0.02,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2027,-0.01,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2028,0.0,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2029,0.02,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2030,0.04,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2031,0.07,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2032,0.13,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2033,0.19,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2034,0.25,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2035,0.32,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2036,0.39,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2037,0.45,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2038,0.52,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2039,0.57,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2040,0.65,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2041,0.7,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2042,0.76,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2043,0.81,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2044,0.85,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2045,0.89,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2046,0.94,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2047,0.99,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2048,1.04,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2049,1.07,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2050,1.1,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2051,1.11,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2052,1.11,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2053,1.09,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2054,1.07,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2055,1.03,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2056,0.98,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2057,0.94,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2058,0.88,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2059,0.85,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,2060,0.82,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,kumuliert 2020-50,12.63,ZERO-Basis,KKW50,Mrd. CHF
Stromerzeugung,kumuliert 2020-60,22.52,ZERO-Basis,KKW50,Mrd. CHF
Wasserkraft,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
Wasserkraft,2021,0.0,ZERO-Basis,KKW50,Mrd. CHF
Wasserkraft,2022,0.0,ZERO-Basis,KKW50,Mrd. CHF
Wasserkraft,2023,0.0,ZERO-Basis,KKW50,Mrd. CHF
Wasserkraft,2024,0.0,ZERO-Basis,KKW50,Mrd. CHF
Wasserkraft,2025,0.0,ZERO-Basis,KKW50,Mrd. CHF
